,Text,Labelled_topic
3120,"We've been using walnut oil for many years; we brush it on toast to take the place of butter, eliminating much of the saturated fat from our diets. It's also wonderful in salads--try it tossed into greens with a few nuts and chopped stone fruit or grapes, and a fruity vinegar. This product is of excellent quality and Amazon has a great price for it.",2
3128,I do not like sour taste and this has a sour kind of taste which i don't like. The smell isn't that great either,2
3140,"I saw this item in my local grocery store, and I thought I would give it a try.  I have to admit, I was very surprised about how much I enjoyed this item.  I found it refreshing, and I felt that I had a bit more energy. I would happily purchase this product again and again.  A word of advice to people complaining that it doesn't taste ""coconutty"" enough.  Coconut water and coconut milk are two very different things.  Coconut water comes from a green, immature coconut, while the milk comes from what we all think of when we think of a coconut...a hard, brown, fiber covered shell.  Just like a green banana and a ripe banana taste different, the same can be said of coconut.  If you don't think of this as a coconut drink or a pina colada, you will probably enjoy it even more.",2
3150,"These are wonderful baked beans, with subtle, not overwhelming, curry seasoning.  Also very healthy--protein, fiber, no saturated or trans fat. Only minor caveat is sodium, a bit high, but nothing like many beans/""bowls"" found in US stores.",2
3162,"If you love couscous but hate paying the price of the leading brand, give this one a try. I received my sampler set the other day and my family has been enjoying it ever since.You can add your own flavoring, chicken broth, garlic, or just salt and butter. This is a very good value and perfect to stock up your pantry with..",2
3164,"This was an unusual treat that I normally would not think about getting. However, I got it and was very surprised at how food it actually was. Surprises await you when you try new things.",2
3172,I honestly think it makes my regular recipes taste better then when I make them with table salt. About half as salty as table salt so the 5 lb bag was a must for me. Reasonable price. Great way to lead a little bit healthier lifestyle. You're going to eat salt anyway so why not get the extra minerals and a great taste.,2
3173,This popcorn tastes great. The only complaint I have is that it is way too salty (and we like salty). All we do is pour out a tiny bit of salt before adding it to the kettle and it's perfect.,2
3179,The salt is great quality and taste - if you haven't already stooped using table salt (Sodium Chloride) I urge you to read about the benefits of using Himalayan salt - not only does it taste better - it is much better for your health.,2
3191,These cheese balls are hard to find...and these are so good...They melt in your mouth and are very cheesy..If you love cheese this is a must buy.,2
3201,"Received the product fast!  The taste was as expected for this type of cheese. Good texture, flavor, slightly dry excellent for grating over salads and seafood and pasta.",2
3207,"This is one of the best traditional pasta sauces around. Usually I would mix some oregano, some basil and some garlic powder to give my gravy some taste but this doesn't need any additional items. It's great just out of the jar!",2
3211,We have been looking for pesto that tastes as good as what we had in Tuscany. This is from the same region as our favorite. The consistency is just a bit runny. It has moderate chunks of garlic. It was quite tasty!,2
3212,"Lowrey's Bacon Curls Pork Rinds: 1.75 ounce microwave bags are loaded with 350 milligrams of salt, Thats all I tasted, A pinch of salt would have been better.",2
3228,"taste better than sea salt and although i still use sea salt too, said to be good for your health in moderation,great price. quality is first rate. delivered on time. so keep a jar in kitchen, order extras to give to friends. sprinkled on salmon before baking is really good and easy.",2
3233,"I've been very happy with the results of this yeast. It's been my yeast of choice for several batches of cider and mead, and it has more than done its job! I love that you get 10 packages for such a low price. No cons as far as I'm concerned.",2
3239,"Open the lid on this lovely salt and you are struck with the unmistakable aroma of truffles. The taste is even better. A little goes a long way. I add a pinch to eggs to turn ordinary into decadent. Like another review, I also love this salt in popcorn. I add a pinch to my oil (usually clarified butter) before popping and supplement with plain sea salt ground fine in the mortar and pestle. A nice change of pace.  This salt is speckled with black truffle flakes that look something like ground black pepper. The truffle flavor is infused throughout. The salt I received on 5/31/2010 has a 'best before' date of 10/28/2012.",2
3246,"Tasty and simple, everyone loves a bite, so make an ugly one you can justify trying out",2
3248,"This grain is an excellent substitute for rice.  it only takes two cans of chicken broth to one package of Quinoa to make a lot of very tasty and filling finished product which can be used with gravy, sauce, mixed vegetables or anything you like.",2
3258,"I was really disappointed in these olives. The are very mushy and I prefer a more firm texture. Cat Cora's olives are much, much better.",2
3270,"This soup is just offensive.  Why does it taste like cinnamon?  Also, it's twice the price of Campbell's and 1/4 the chicken.  Sure, it says it's organic.  I totally believe that, don't you?",2
3274,"Ghee is more than an indulgence. Ghee can be viewed as an essential vitamin supplement (albeit, one that tastes really good). Ghee is especially necessary in a vegetarian diet in my opinion, but it can be a healthy addition to any diet.  Some research shows that ghee can even lower cholesterol.  I performed an extensive survey of the top ghee products available. I compared quality and value. Ghee is so important as an addition to the diet that quality should not be sacrificed -- especially because only a very small amount of ghee needs to be used.  The ghee comparison table can be found at this blog: [see link in comment]  When I started this ghee comparison, I was primarily interested in finding the best value in organic ghee products. However, I learned that several of the products go well beyond just organic standards. It was a very pleasant surprise to find out that such high quality ghee products are available. It is also great to see that my two top picks are both available on Amazon.com. (Grass Fed Organic ghee is one of those top picks.)  Because such high quality ghees are available, I focused on understanding which product is the most authentic. Some of the ghees are much more authentic than others. The information in the table (link above) reflects that fact.  The focus of my evaluation was not gourmet cooking. It was optimum health. Therefore, I was concerned first with which ghee product is the healthiest.  I rank Grass Fed Organic ghee as one of the very best products. Grass Fed Organic ghee is made in accord with the ancient traditions (such as phase of the moon, chanting, etc.). It is a great quality, great tasting product. And the good price makes it a great value. I highly recommend this ghee.",2
3283,"I've been trying to find a gluten-free cereal that tastes good and this is THE BEST so far. Love it. I'm buying them here at Amazon by the big boxes, pack of 6! :)",2
3287,"Lurpak is far better than any other butter out there.  Be glad you can buy it in the USA!  Creamy, tasty and just plain good.",2
3302,"It contains too much fat and when you bite it than you can feel the fat in your mouth, it's disgusting.",2
3324,"I dissolved an entire tab in my mouth and then ate bitter greens and it did nothing.  I added some vinegar to the greens and it did make it a tad sweeter, but it didnt make them taste good.....It makes really sour things slightly sweeter....but NO MIRACLE.",2
3330,"The product image is misleading. The image has the tomatoes as D.O.P. certified, but the tomatoes I received are not....",2
3335,"I was expecting this chocolate to not taste good because it's healthy and is made with stevia.  I am on the maintenance phase of the hcg diet, so cannot have any sugar at all.  I LOVE this chocolate and am getting ready to place another order for it.  I had to request the nutrition information because none came with it.  Here it is for anyone that wants it: Serving size:  1 bar (45g) Calories:  260 Calories from fat:  210 Total fat:  24g Saturated fat: 14g Trans fat: 0g Cholesterol 0mg Sodium: 0mg Total carbohydrate:  12g Dietary fiber:  7g Sugars:  0g Protein 7g  I eat about half a bar a day after lunch and it really hits the spot!  Good for anyone on a sugar-free or low carb diet.",2
3337,I personally think the price is high. I can get it a lot cheaper elsewhere so that is what I will do.,2
3339,"Kinda expensive for cheese product...would expect ssomething closer to the $3 per pound price I can get in the supermarket, but it is so versatile...can be used in any recipe that calls for cheese.  My favorite use is to SUPER-CHEESE both store brand and even Kraft boxed mac-n-cheese...sometimes that little packet of cheese powder just doesn't give me the cheese-i-ness I want...so after mixing the mac-n-cheese according to the directions on the box, I put a few slices of Velveeta on top, nuke it for a few minutes, mix it in, and VIOLA..!! Try it, you'll never want to eat mac-n-cheese out of the box again.",2
3370,"If you're a fan of sweet or honey mustard, try this out. French's has a good line of various mustard flavors, and this doesn't disappoint. You get the tangy spiciness of mustard with an edge of honey, so for those of you who like a touch of sweetness in your condiments, this shouldn't disappoint you.",2
3386,"I bought these as a way to supplement my meals, as well as get more fiber and protein.  First of all, these bars are fairly nutritious.  They are made of natural ingredients and whole grains, just like the cereal.  Each bar contains 6g of fiber and 9g of protein.  Considering most people in the United States don't get enough fiber, that is a very decent amount. Previously I was eating the Fiber One Bars Oats & Chocolate, 5-Count Boxes (Pack of 6).  While you get 3g more fiber in those bars, you only get 2g of Protein.  The Kashi bars are made of better (and more nutritious) ingredients, and they taste better as well.  Each bar has only 180 calories, but they are very filling due to the fiber and protein.  Although a bar made of brown rice and oats doesn't sound very tasty, these are some of the best bars I've tried.  As the name implies, they're not chewy, but not too crunchy either.  Below is the main nutritional info:  Calories  180 Total Fat  5g   Sat fat  2g Sodium  250mg Carbs  30g   FIBER  6g PROTEIN  9g",2
3394,"I also bought two of these as gifts, and will be returning them for the same reason as some of the others.  Unacceptable packaging!  Unless you have already tried the product, there is nothing about this that makes you want to try it.  I assumed (big mistake!) that there would be some kind of packaging, but there was not.  This is really sad too, because the product is great.",2
3401,I never liked the taste of the refried beans in a can. I tried these and they were just as good as the kind you get in a mexican food restaurant. Melt some cheese on top.  I just ordered two of the cases of 8 each.,2
3405,"I saw these as I was checking out of a beer store (honestly!) and thought I would give them a try. They are all organic, and taste great. They are also all shaped somewhat differently roundish, which gives them a unique - homemade - look. The color is a bit off-white as well, with some dark chunks (small, but not specks) in them, which adds to the unique appearance. These are not made with artificial sweeteners, yet the calorie/carb content is very low. The mint flavor is interesting, because I found it got MORE intense as kept on sucking, not less so as others do. Great product, and much cheaper here than where I bought mine. Cool!",2
3419,"I have opened hundereds ifnot thousands of cans of peeled italian tomotoes and for the money these are as good as i have ever had; as good or better than Campania pomidori pelati; very red, rich, and sweet.",2
3424,"These pickles are amazing.  Once you have tried this unremarkable flavor, you won't go back to those retail manufactured brand of pickles.  Nothing comes close to these pickles.  Definitely will be a repeat customer!",2
3427,"These are better than the usual canned fish filets, tastier, and not dry.  There are no bones or skins.  I worried about Mackerel but they are much nicer than, say, kippered herring filets or sardines in oil.  It's easy to pour off the olive oil if that is a worry, but you'd be losing something that is also tasty.",2
3429,"Cheese is great, just what we were looking for considering it is hard to find this product.",2
3430,"They were very tasty. Bought them for my son,he is interested in anything Japanese. They last a while in your mouth but not too chewy almost like gum you can swallow. They have a great flavor not to sweet or tart. I highly recommend them. the price was good as well $11 for 10 pack I believe.",2
3434,"Not the most economical way to buy this, but the packets are convenient and the cheesy garlic is delicious without being overpowering.",2
3439,The sweet Maui onion tastes like sour cream and onion.  I was hoping to get the delicious chips that I enjoyed in Maui.  Don't wast your time.,2
3447,"I am pleased with this salad dressing. The olive oil flavor comes through nicely. I have used this salad dressing on regular garden type salads and it tastes like home made dressing. I have also used in pasta salad and it adds a zesty taste. Using this olive oil based dressing is a good marinade for meats, chicken or even veggies, especially if grilling. There is a good balance between the herbs and olive oil to make this salad dressing taste good in different types of food. If you like vinegrette, you will find many uses for this product. I highly recommend it.",2
3452,"i think these peppercorns are bland, tasteless, it lacks the pepper spiciness, will never buy this brand again.It was a fail choice to say the least",2
3457,"How much is there really to say about salt?  The size of the ground crystals will depend on your grinder - I find fine to be good for some foods (like eggs) and prefer a coarser grind for other foods (potatos).  The Sea Salt has a more complex flavor than regular, ""plain"" table salt.  For me, the flavor of the Sea Salt is much prefered over normal salt.",2
3467,I use a lot of various spices in my cooking and wanted to find a source with a quality product at a reasonable price.  Frontier met that discription.,2
3474,Reese changed their Cheesy Popcorn Seasoning.  It is more salt than cheese.  In fact it has very little cheese flavor left.  I will not be purchasing this product again.,2
3475,"Hi,  Bought these for my parents and I am glad that I made right choice. Parents as well as myself I eat them regularly. I eat my whey protein powder in milk before I mix these cereals. My father has diabetes but he has no complaints.",2
3502,"These almonds had an unbelievable amount of salt on them. I love salt but this was over the top. I've bought this brand from other stores and they have never been this salty.  Maybe the machine went wacko when processing these. ??? I can't eat these unless I take the time to try and wipe off the salt, which talks forever!!",2
3528,"I go through a lot of coconut milk and this is the only brand I'll buy because Native Forest is the only company I know of that uses BPA free cans.  However the product is very inconsistent.  Sometime I get wonderful rich thick coconut milk and other times its watery, curdled, and gritty.  The watery stuff does not do well in my recipes at all.  I saw other reviewers said it has to do with whether the cans came from Sri Lanka or Thailand.  I will not be ordering these from amazon.  Even though it is more expensive at the store, I want to be able to make sure I'm getting the thick coconut milk.  It's really unacceptable that two completely different products are being sold as the same product.",2
3529,"These healthy flakes taste very good even though they are low in sugar and high in fiber and nutritional value. They do lose their crispiness in a bowl of milk, but I either eat fast or snack on the flakes right out of the box. These make a great healthy substitute for other wheat flake cereals on the market.",2
3534,"I had tried a tahini before I bought the Kevala tahini and I didn't like it at all.Then I found the Kevala tahini on Amazon and I decided to give it a try. I love it, it's rich,creamy, organic and it tastes good. I will probably buy it again.",2
3545,I like these. They are not gas-producing and they hold shape OK for canned beans. Flavor is good. Love that they don't have added salt.,2
3590,This is what I was looking for and was missing it. The taste is exactly the taste as the one made in India so just loved it and remember my days back in India. Definitely recommend it.,2
3594,"I have tried every variety of Popchips and this one is by far my favorite.  The pepper gives it just the right amount of spice.  If you love your food to have a little kick to it, then you will love these chips!",2
3636,"Hey, the description says 360 grams - that is roughly 13 ounces at under $4.00 per can. No way - that is the approximate price for a 100 gram can.",2
3640,i purchased 2 single packs from a supermarket i made them by using the provided method but i added 2 eggs (the soup base got way too thick) for the other pack i did the same but added extra water (it was much better),2
3642,All the cooking shows tell you it's important not to skimp on the vanilla extract.  This is the good stuff at a good price.,2
3656,This says 4 pack...so I assumed like other purchases that I made that it was 4 boxes each with 4 packs. Big mistake! You only get four little pouches. Who would pay over $2 for a little squirt of applesauce? Don't make the same mistake. Buy elsewhere.,2
3658,"Love the taste of this sauce. We have been using this for over a year. Great price, good quality, using this makes the pasta very yummy. A great buy.",2
3661,"How nice it is to no longer be deprived of pasta and noodles. If you follow a low carb lifestyle, then House Foods Shirataki (Tofu) Noodles are heaven sent. I've been enjoying this product for well over a year and I'm so very happy to have found it. I heard about it on the Dr. Oz show and ran right out and bought some. I've tried the fettucine and spaghetti noodles also, but the angel hair is the most versatile. People who found them too rubbery probably did not follow the package directions. For best results, they have to be thoroughly rinsed and parboiled for at least three minutes. I am also amazed at how forgiving this product is. Once I got distracted and let the noodles simmer for almost 20 minutes and they STILL turned out fine. Maybe even better! If you want that ramen-like flavor do this: after parboiling and drying, saute them over high heat in a skillet with peanut oil and/or sesame oil, or hot chile oil. Add a few shakes of salt, onion & garlic powder and toss. Then just carry on with your recipe. They're very much like rice noodles so you won't miss a beat with stir-frys and noodle soups. I've also had great success with Italian dishes. I've used them with meatballs or Italian sausage in Marinara sauce. Also, with shrimp & scallops in a cream & wine sauce, just to name a few. Topped with grated, melted cheese, I got ALL of the joy and practically none of the carbs. However, one package really only serves one. This is an excellent, healthy alternative to pasta and noodles that will not wreak havoc upon your glycemic index. Good cooks will have no problem incorporating this into their menu planning.",2
3667,"This is a tasty seasoning mix.  The instructions call for deep frying the chicken, but it tastes just as good if you pan fry with minimal oil.  It is not that spicy, so add some pepper sauce if you like it really hot.  You can probably create this seasoning pretty easily by yourself for less money, but the pre-mixed packet is nice for lazy people who don't have lots of different ingredients lying around in their kitchen.",2
3670,"If you like cheese seasoning on your popcorn, this product will not deliver.  It tastes like they should instead of putting anything cheese related on the label they should say, 'improved salt flavoring that will stick to popcorn more than salt'.  I would recommend anything by Kernal Season's brand... that tastes like cheese.  But if you like a salty tasting popcorn, this is the seasoning for you...",2
3680,"The tree is nice, but that is the only part besides the pot.  Did NOT come with a matching drip tray, as promised.  Instructions were lacking information and were merely a printed piece of paper.",2
3684,I have never used vanilla bean paste so I wasn't sure what to expect.  This was an excellent purchase! I have made some very delicious cupcakes and am very glad I have this in my baking pantry for future use!,2
3686,"I purchased these beans based on other reviews.  My plan was to make a Premium Vanilla Extract for family members.  I purchased a very expensive Vodka, unusual bottles to fill, and waited for my bean order to arrive.  I wasn't happy about the wait.  The beans arrived after the 4th, and I rushed to open the package.  I could not smell the beans as others reported!  Most of the beans were skinny/shriveled, more dry, and a great disappointment.  I Would Not recommend this product.  I will be looking for another source.",2
3688,"This soup is great. Of course its more expensive because it is non gmo and organic. The chicken-like bits are just like the real chicken noodle soup style. Its a great soup, kids will love it too if they already like this style of soup!",2
3691,"I absolutely love Pop Chips as a healthy alternative to regular, fatty chips.  The Seat Salt and Pepper and the Sour Cream and Onion are my favorites.  I don't crave regular chips at all!",2
3698,This is a great dish!  I thoroughly enjoy it every time I eat it.  So easy to prepare.,2
3707,"Terrible! Artificial lemon taste, like Pledge Lemon Furniture Polish. Don't do this to yourself. Just use plain flake salt and some fresh grated lemon zest.",2
3713,"this is a good name and a good value; the texture and size of the jerky is fine, but be prepared for the salt. It ruined it for me.",2
3722,Fast delivery.  I like the fact I am getting 84 trace minerals and iodine.  Better than normal table salt.  Also bought the bulk package too.,2
3725,"I cannot comment on price because this is not sold locally; however, I can comment on taste.  These are so simple to cook and healthy.  I found a really good lentil soup recipe to use these in.",2
3730,"A good product overall. It's just a base, so anything you add will step up the flavor. Tastes good with any meat. A little butter and plain yogurt mixed in makes it smooth a creamy. The TIGER TIGER and PATAK's ready-made sauces are good too.",2
3731,"I have been drinking the original Cheribundi for a bit now, but it was a tad expensive.  So I checked out Amazon and they had it for a bit less.  I discovered they have additional flavors like the Ginger Cherry.  Cherries help calm inflammation, which is why I picked it up the first time.  I have a bottle about every other day and use it to flavor my homemade kombucha.  Great item.",2
3734,The lemon flavor was evident in this product.The price was right and just big enough to satisfy our needs.Would buy again.,2
3740,"I like these.  They are short enough to be cute, but stretch enough to cover everything vital. They are very comfortable and stretchy, not too tight.  They wash up nice without pilling and I have had no problem with the gold rear design peeling or coming off.",2
3742,"We usually have fresh lemon grass tea at our local Zen center. It is extremely easy to make, put a few blades of lemon grass in a pot to steep and you will get a fantastic tasting tea.  This tea is here is a fine replacement for when you cannot get fresh lemon grass. Lemon grass has many health benefits. It is said to detoxify the liver and can lower uric acid levels, this is important if you have gout.  Because you get such a large quantity here on Amazon it should last you quite a while. Caffeine free and light it makes a very refreshing afternoon tea.  Give it a try!  Thank you for reading my review.",2
3749,"Bold and tangy, the Taco Bell Spicy Ranchero Sauce is excellent.  We've used it with tacos and with flautas, and now there is none left in our sample bottle!  Everyone liked it, even those who normally don't care for spicy foods.  Off to the grocery for more!",2
3752,I originally found this product in a specialty shop in Monterey and am so glad to have found it here! Great fresh garlic flavor. I love it on steaks but the wife likes it on fish. Actually no fat but you'd never know it. Very versatile.,2
3765,"I don't know how long these sat on the back of a shelf somewhere, but they were so old that they wouldn't cook.  I had to throw half of them out, because the skins were damaged, a clear sign of dried beans past their prime.  I can't even return these or ask for a refund, because food is not returnable.  Will find a different brand to use.  For now, I have about fifty servings of beans to throw away.",2
3766,"Without going into any of the actual health benefits, I'm just commenting on how tasty these bars are. Very chocolaty and delicious. I will definitely purchase these again.",2
3770,These cranberries are plump and taste great. They have a nice aroma and just the right amount of sugar. Great.,2
3773,"this meat is very fresh and taste very good. its already cooked,you just warm it up in the frying pan . its sliced thin.  its lot better than the one at the restaurants",2
3782,"The taste is good and not too hot.  My only problem is the sodium in 1 tsp is 260mg or 11% of the daily allowance.  A sodium-free product would be much better IMHO.  This product is really salty on the palate.  If you mix it with  Pomi Chopped Tomatoes, 26.46 Ounce Tetra Pack (Pack of 12)  and garlic, you get a good Arrabiata sauce.  This is about half as hot as  Sriracha Hot Chili Sauce Huy Fong 17 Oz.",2
3789,Absolutely NO cheese flavor at all. All you can taste is salt salt salt. Save your money and try something else.,2
3791,"This is really yummy instant coffee. I like the fine, powdery texture. However, I am not convinced it is organic coffee.....as the amazon description states. The can does not say anything regarding organic ingredients. Maybe since it is produced outside the US, it's not labeled as such?? But, I will not be re-ordering due to that.",2
3792,"These are very tasty, and you can find these udon noodles at most stores. I really like the flavoring and this is my favorite flavor.",2
3797,"This product is SO fantastic!! The smoked salt is a perfect flavor for so many foods. My entire family LOVES cooking with this salt and we have a bottle of it on the table for personal use too. It's not too salty at all, it just adds a touch of saltiness and a wonderful smokiness to any dish. It's great on meats, potatoes, with cheddar cheese, eggs... It's a healthy alternative to bacon. It is so versatile it's amazing. This purchase is also a great deal- you get 3 jars for a great price! We love it and plan to continue to purchase this product so we'll never have to be without it again.",2
3798,I first bought this in Mallorca and brought it back to the states. Fantastic salt on fresh tomatoes from the garden couples with balsamic and great spanich olive oil...can't miss,2
3820,"The black walnuts come in large pieces not whole or halved.  They are fresh, taste good, and I will buy them again in the future. By the way, I read in ""Breakthrough: Eight Steps to Wellness"" that black walnuts have some unique health benefits.",2
3827,"I have never received anything like this from amazon before. The product was packed in an old used golf ball box(bizarre). The cans were all dented and old looking. The bowls were chipped up. I thought, oh well, maybe the soup will taste good. Wrong!Three different flavors but they were all awful, completely inedible. All of them were horribly fishy and metallic tasting, the worst canned soups I have ever tasted in my life. Poured them all out and donated the chipped bowls to charity. Complete waste of money.",2
3833,This is a very tasty ready to eat Indian meal. The curry is especially delicious. I will likely buy again.,2
3841,These are from China and nowhere as good as those from Italy. Spend the extra money and get those from Italy.,2
3842,"You can't find a better tasting mustard, Not only is great with Nathan's Hot Dogs but taste great with anything that you want to put mustard on.",2
3850,"I was pleasantly surprised by this product. I like salt and pepper flavors in general, but this one has a bit garlic and onion flavor to it that I liked a lot.  The pepper isn't too hot, but it gives it a nice kick. The pepper flavor doesn't compare with freshly ground pepper, naturally, but it's pretty good for a commercially made product.  It's a tiny bit too salty for my taste, but I know that tends to be personal preference that's different for everybody.  The nuts are well roasted and crunchy. They're also a really nice size--too often I see tiny nuts that don't have much flavor. These nuts are tasty.  I would get these again. These would be an interesting snack to serve to guests.",2
3856,"I have tried all the commercial brands of Hemp Milk. The second best to Tempt is Hemp Bliss by Manitoba Harvest, which is more ""green"" tasting. Tempt Unsweetened Original is delicious enough to drink straight with no grassy notes. After a few mornings of breakfast with Tempt, I feel like I am almost eating cereal with milk. By itself it is refreshing.  What's greatest of all is that there are no pesticides or herbicides, and no GMOs and hemp is grown on sustainable farms. The ingredients are free of gums, preservatives, chemicals and flavor enhancers and this one has no sweeteners. The only real downside is, like almost every commercial producer, they insist on adding traces of cheap vitamins to produce an unbleak ""Nutritional Analysis."" I take exception to the addition of ""Vitamin A Palmitate"" in particular as having no health benefits whatsoever.",2
3858,"Tried the BBQ Popchips for the first time and loved them so got the value pack to try more flavors. Loved them all except the salt and pepper chips which weren't that great. Good healthy snack without giving up the taste. So glad I discovered these! Salt and vinegar are my favorite! 100 cal/bag, 3.5g fat/bag",2
3863,"This pasta was very good! I was a bit skeptical at first about the pre-cooked pasta in a container that did not need to be refrigerated, but I ate it and had no ill side effects :)  The instructions to heat up the pasta and sauce were simple and because it's not a frozen meal, it only took about 1:30 in the microwave. The pasta was cooked well. The sauce, while simple marinara, was really good. Just enough seasoning to make it taste good without taking away from the great tomato taste. The marinara was also chunky and not pureed or watery or runny.  Overall a very good product that I would eat again.",2
3877,I have ordered this 3 times now. My son in Afghanistan requested some of this to be sent to him. He loves it! It is a little salty but if you eat with low salt or no salt tortilla chips it tastes great! You will love it.,2
3880,"I'm not sure how or why this soup mix is getting such good reviews. It has no flavor whatsoever. When they dehydrated the ingredients they pulled all the flavor out. I've tried everything to make a decent dish with this stuff, but always turns out bland and tasteless.  The recommend mix is also WAY off (4 cups water / mix)...you'll end up with a lintel sludge that is nothing like soup. I think I could probably calk my bathroom with it or make a nice adobe hut however.  If you are into very bland food this will probably be good. If you like flavor stay away.",2
3886,"I've used Cento San Marzano DOP certified tomatoes many times in the past and was always pleased with the quality of these great tomatoes. That said, this is the 1st time I've ordered this item from Amazon and ALL 12 cans arrived completely dented and banged up! Terrible presentation for an expensive item. As an aside, none of the cans I received has a ""DOP CERTIFIED"" label but only ""CERTIFIED"" and no serial # on the side of the cans so I'm not sure if these tomatoes are actually DOP certified or not???",2
3900,When Habanero is in powder form it doesn't taste the same nor does it have the same heat. It's almost physically impossible to get a Habanero powder to taste decent. Go with Habanero flakes instead. They taste better and pack a lot more heat.,2
3903,"This pasta is truly one of the best organic whole wheat pastas out there. It does not taste as heavy or fibery as the other brands... it comes as close to ""white"" pasta as you can get. I second the other reviewer who warns not to overcook it, as it easily falls apart.",2
3914,"Unfortunately I am completely disappointed with this product. I have an above-average sense of smell, but this extract has hardly any detectable flavor in the bottle and none whatsoever once added to food. Perhaps I received part of a faulty batch? The seller is letting me return the bottle, but is requiring that I pay for shipping again, so I would be very unlikely to order from them again.",2
3916,These jelly beans are wonderful.  They are smaller than regular jelly beans but that doesn't take away the flavor.  I would recommand these to anyone.,2
3924,Buying a latte from a coffee shop or fast-food place can be expensive and contain many calories. I was surprised to see that Hill Bros. has brought out an instant mix called Skinny Latte with has 0 grams of fat and only 100 calories. It takes 3 Tbsp. for every 8 fl oz of boiling water and it taste great!,2
3947,This a a very tasty product and it makes all beat product taste good. I have been a fan of Kraft barbecue sauce for years but I just decide to try this brand Bulls's Eye. I am glad I did and I will be switching to this brand from now on.,2
3950,"These are better than any low calorie chips I've ever had, and I prefer them to normal chips. They are wonderful. Oprah even loves them.  I would buy this box again, and probably will, because I LOVE that these are 100 calorie packs. The barbeque and salt and vinegar ones are AWESOME.",2
3955,"I am an experienced cook but new to Indian, so this spice box was the best way for me to jump in and test the waters.  This was out of stock at the time I wanted it, so I contacted the Ajanta site directly and spoke to the owner and author of the accompanying cookbook (who signed my book) at their west coast CA restaurant--and it was shipped promptly the next day and I rec'd it two days later...mind you, I am on the east coast, in NY. I couldn't have been more pleased with the speedy delivery.  I was impressed with the spice box too.  Everything was in its place, and the top of the lid is 'mapped' out in alphabetical order, just like a box of chocolates, so you can quickly find the specific spice you want--a veritable file cabinet of spices.  Someone else mentioned that theirs arrived all jumbled up, so I have to assume that it got that way in shipping.  Mine was pristine and thoroughly organized, with a gold sticker sealing it down, lovely enough to 'gift.'  Having all spices in front of you to see, touch, and smell is easier to learn about too, better than just seeing illustrations in a book.  All in all, as a beginner of Indian cooking, this was an economical and practical way to try almost 100% of the necessary spices needed for ANY cookbook of Indian cuisine. I highly recommend it.",2
3957,"This is good if you like hay for breakfast. Also, it gets soggy quickly. If you add mueslix it greatly improves it.",2
3961,"Kraft Italian Salad Dressing, Fat Free, 1.5-Ounce Packages (Pack of 60)   Big mistake, I am stuck with 59 packets of these horrible tasting salad dressings.  Kraft has a decent rep when it comes to items like this but they really missed the mark when they produced this item.  Horrible very salty taste perhaps because it is lite dressing, although I have tried other Kraft lite salad dressings and they were not bad. Does anyone want to buy 59 packets of italian dressing?  I will more then likely wind up throwing these out unless someone in my family decides to try them and likes them.",2
3976,I think this is the best chicken rub ever!  Very tasty and very easy to prepare.  We are huge fans of roasted chicken so I try different recipes with regularity but find I keep coming back to this one.  It is a favorite and has never let us down.,2
3978,"Good Quality, very tasty - Complex and smoky flavor, very mild, though.  Break it up into bags and freeze it if you don't drink it everyday.",2
3979,"This is a staple item at our house.  I use it in soups, barbecue, meatloaf, and anything else that we want to spice up.  Pure tasting w/o any other spices overpowering the flavor.  You ""apply"" as much heat as you desire and still maintain the integrity of your recipe.  The 2 small jars were timely and intact when delivered.",2
3999,"A fantastic buy! Totally worth it.  I am done itch buying tose little packages - you're just paying of packaging there. This yeast is fantastic. I e put it in a plastic container after I opened it and leave it the refrigerator. Also, whenever a recipe calls for instant yeast, I just add 25% more yeast to the recipe and it turns out perfect!",2
4014,"I've been using rendered duck fat from another company that's 4 times as expensive but not any better.  I use it to make a chicken liver pate that convinces even the best palletes that it's duck liver pate.  This is enough duck fat for about 1-2 pounds of raw livers (depending upon your fat tollerance).  My secret pate recipe:  5 ounces rendered duck fat 1 lb chicken livers 1 large shallot, peeled and coarsely chopped (2 1/2 tablespoons) 1 tsp herbs de Provence (rosemary, marjoram, thyme work well) 2 cloves garlic, peeled and crushed through a press 1 tsp sea salt 1/4 tsp freshly ground black pepper 1 tbs cognac or dry sherry One loaf of 2""x2"" rye or pumpernickel bread (look for this at the deli counter) Olive oil Garlic salt Pate: Fry the first six ingredients until the livers are cook thoroughly.  Allow mixture to cool slightly so you don't melt your food processor.  Add cooked mixture to food processer and blend away.  Adjust seasoning and add cognac.  Cool in refrigerator. Bread: Heat oven to 400F.  Coat bread slices with olive oil and place in a single layer on a sheet pan.  Sprinkle with garlic salt.  These cook quickly so check them after 3 minutes.  You want a hard crouton-like doneness.",2
4021,"While the restaurants always do it best, these curry pastes are pretty tasty. It's easy to use,  fast, and you can add the meat and veggies of your choice. For those of you scared of something spicy, you might use a little less, but for most, it's just right, and for those that like it spicier, you can add a little crushed red pepper. Since the coconut milk has to be added separately, you can also control the fat content--you can go light or go with the much yummier, creamy stuff. I find the green curry is a little sweeter than the red and panang curries, and is maybe a little less spicy.",2
