,Text,Labelled_topic
3353,"Unusual and very tasty.  As you might expect, they taste like okra.  I wish they were a little less expensive, but I don't know of any alternative.",1
3358,"Switch Bev taste great, my fav was the grape but they all have a great taste.  Most important my kids love them!",1
3359,"Very good to flavor broth. I got this kind, genmai, because I cannot have gluten grains. No reactions so far.",1
3363,Very well balanced flavor with no after taste. Syrup does have the tendency to drip down the side while pouring so you may want to get a pump.,1
3367,I bought this as an impulse buy today. I'm really trying to cut out soda from my diet. I'm a Pepsi junkie I'll admit it and I have the waistline to prove it. So I brought my water bottle and honestly? I hate water. So I shot three squirts of this into a 24 oz bottle and....it's good. Tastes good. Mixes well. It is a tad pricey but it's either that or go back to my Pepsi. I like it. Recommended.,1
3372,"I am quite fond of these bars.  They aren't full of nasty ingredients like most commercial cereal bars.  The only downside is that they don't fill me up at all.  They are good as a snack, but I can't eat these for breakfast without being hungry soon afterwards.",1
3387,"Coconut water should not be sweetened!!! Actually ""NO SUGAR SHOULD EVER BE ADDED"" sweeting things is an american custom, which ruins the real flavor of coconut water. I lived in Jamaica for 4 years and the bahamas for 2, and the coconut water from real coconut does not have any added sugar, its natural. I will stick to buying the brown hard shell coconuts from the supermarket and drink that it's more natural and unaltered. These boxed, caned and packaged coconut water are nasty, i am still yet to try a brand, one of the many that i have tried that will make me wanna buy it.",1
3392,"I don't know how oats could vary, considering they are just one ingredient, but these are the best, tastiest, and perfect texture.  I thought I was crazy for thinking they tasted better than other, easier to locate brands, but then I read the other reviews and realized these oats really are the best!",1
3393,"This tasty cereal has everything going for it. It taste good and has 46 grams of whole grains, which is 96% of your daily minimum of whole grain needs from one bowl. It has a decent amount of fiber and calcium. Good for your morning breakfast or as a snack when you are on the run.",1
3402,"I love hot cocoa and hot chocolate... and have tried many different brands.  GHIRADELLI is by far the worst that I have ever tasted!  I honestly don't have any idea how they ever became famous for their hot cocoa.  This cocoa has an awful, stale taste... and you can tell that it is made of cheap ingredients.  It even tastes worse than the much lower-cost brands like Swiss Miss and Nestle.  If you want a REAL hot chocolate, look up MARIE BELLE.  It is thick and rich... not weirdly processed garbage like GHIRADELLI!!!",1
3404,"Good substitute for sugar, I like it much better than stevia, which to me has an awful after-taste. I did notice though that the Erythritol isn't quite as sweet as sugar which can make it just a little expensive.",1
3411,This rice blend is very tasty and has nice chewy bits in it from the addition of the barley and rye berries.  I greatly enjoy it.,1
3417,Great tasting. Found the right combo for taste. Better than eating all that sugar. you will not be disappointed with this syrup.,1
3418,"Having to ditch pop tarts for their extensive list of ingredients, including trans fat, I first bought the strawberry ones of this brand. I loved them, and bought and entire case here. Then I decided to try blueberry. Both are great, but I liked strawberry better. The only bad thing is that they have a lot of sugar (20g each).",1
3432,"I got these from the grocery store when I couldn't have milk because of the baby. I had to have some chocolate. This is some really tasty chocolate. I mean real good. I can have milk now, but I still buy these. Love em'!",1
3435,"These Quaker Banana Bread bars are so tasty and I just love that they are low calorie, giving me a guilt free snack!",1
3437,"These are good! Each roll is only 45 calories with 2g of sugars. They are similar in consistency to a rice cake, but slightly firmer due to the rice syrup. I think they taste sweeter than the 2g of sugars they contain, but not so sweet that you'd consider them candy or junk. They come packaged 8 rolls to a box. Because they're not individually wrapped, they can stick to one another in the package (although not to the extent that they're destroyed). Also, because there is no wrapper, although they are a decent snack for kids, they tend to leave little hands sticky. This order was for a dozen boxes. These are certainly good enough to order more than once, but I imagine it will take some time to get through the initial order. A 6-box option might be better.",1
3454,"I love pineapples and these are wonderful.  They taste great, are easily portable and need no refridgeration which is good during the summer.  I also like the apple and Asian pears.  Not so cray about the strawberry bananas and the potato crisps",1
3469,"I like these because they're not too sweet. But of course that also means you can just keep eating and eating them without realizing how many you've plowed your way through, so be careful...  a three-cookie serving contains 140 calories and 5 grams of fat  Lots of fruit, and the citrus flavor REALLY comes through. And as they're thin and crisp, they're the perfect accompaniment to a cup of tea because they don't immediately go soggy. I'm not usually a big cookie person, but I'll probably be getting these again.",1
3491,This licorice has a very good flavor! The only thing I would have liked is it were a little softer.,1
3498,"This tonic water is the best! It does not contain high fructose corn syrup, so it tastes better. Buy it! You will not regret it!",1
3501,Will definitely buy again. I sent this to a deployed soldier who shared it with the other boys and they all love it! Great flavour.,1
3510,"This Maamoul has a good taste for both the date and the cookies It's soft and doesn't smell bad because of the packing, I recommend it.",1
3514,"I love Zevia soda, it has a weird aftertaste for some but I am in love with this soda that is good for you!  It does have a very citrusy taste!",1
3516,I like the taste of this drink in many ways it takes me back to my childhood with the orange ice lollies I used to eat as it has a similar flavour. The thing you should be aware of is that although it has no added sugar because it has so much fruit juice it does have a lot of calories.  I also found that the can needed to be bigger as I wanted more at the end!,1
3520,"I like the idea of a healthy soda type drink, but this flavor just missed the mark. The tangerine overpowered the orange and left a bad taste in my mouth. Carbonated juice is a great idea, they just need to tweak the flavors a bit.  Ranking the Switch drinks from best to worst:  1. Watermelon Strawberry 2. Kiwi Berry 3. Black Cherry 4. Orange Tangerine",1
3526,"8.3 ounces and a tad expensive is what I'd say about this drink.34 grams of sugar is also a negative for me. I'm not a sugar lover. All in all not big enough to quench my thirst,and not delicious enough to find me coming back for more.Natural but not that intensely citrus.",1
3532,"I don't expect great hot chocolate from a k-cup, but it should at least taste like there's some cocoa in it. I can't believe how bad this stuff tastes. I tried it 3 times, and then threw the rest away.",1
3542,"These 8.3 oz cans of Switch keep their promise. There are no added sugar, no corn syrup, and no preservatives. It is a carbonated all natural 100% juice. Like most of these `juices drinks' the ingredients state 100% Juice in this order; Filtered Sparkling Water Sufficient to Reconstitute Juice Concentrates, (Apple, Grape, Tangerine, Orange, and Acerola Juice Concentrates), Gum Acaia, Natural Flavors and colors, Ascorbic Acid (Vitamin C) and Soy. I was very surprised that this taste like a great Tangerine soda. Each can has 140 calories, 1orNo thanks I am  swimming from 15 mg of sodium, 34g of carbohydrates, 34g of sugar and 100% of RDA of Vitamin C and 20 % of Vitamin A.  I would be pleased to drink this sparkling orange/Tangerine flavored juice again. I found it to taste good and be a refreshing drink. But for my money I would rather by the  IZZE Fortified Sparkling Juice, Clementine, 8.4-Ounce Cans (Pack of 24)  brand of fortified sparkling juice that has a cleaner taste and fewer calories.",1
3543,"Even though sugar free, these candies taste as good as the sugared variety. Good mix of flavors in small packages.",1
3549,What more can I say. Barley Edible - Crunch on Sugar.  Did come on time but have a feeling that they wanted this unloaded because it didn't sell or maybe bad batch.  Doesn't make you sick or anything like that but you can actually find yourself crunching on sugar like you put a sugar cube in your mouth.  Kids probably don't care.  Hope this helps.,1
3553,These K-Cups have damaged something causing the water to not come through my already made K-Cups. I now have to put a ready made in and puncture it then open it and turn the K-Cup and puncture it again for the water to come through. I think the material in the disposable K-Cup is too heavy and damages the needle on the bottom.,1
3570,"I liked the size of the Mini-Fingers Walker's Shortbread.  Though not more than one or two bites for each one,they'r mighty tasty!",1
3571,"I'm a cherry nut! All the soda I drink has some sort of cherry flavour so I wanted to try this too. Great taste and how can I go wrong with Vitamin C thrown in for good measure? Will be most popular with those that already drink 'heathy' sodas, such as  airforce Nutrisoda Flex, Black Cherry and Apple, 8.4-Ounce Cans (Pack of 12) .",1
3573,"I ordered this specifically b/c they said ""dark chocolate"" so i was hoping for a rich chocolate flavor. They taste very watery, even using the lowest amount of water on the Keurig. The nutritional fact show that it only has 6 grams of sugar - where the normal store bought powder has 22 grams. I didn't like these at all. If you're going for something low sugar, they might be for you!",1
3574,"I loved this cereal, so did all the family.  We just can't have it any more due to dietary restrictions, too much sugar.  Would love to have in the house again!",1
3575,"I have tried many different protein powders over the years, and while it is hard to write a review based on taste alone (since everyone's taste is different), I'm going to go ahead and say this is the most rancid tasting gunk I have ever had the displeasure of putting in my mouth.  I mix my protein shakes with a hand blender, so I rarely have any mixing problems - and even this protein mixed well.  The fun really began when I tasted it.  It tastes sour and acrid at the same time, absolutely horrendous.  I could not finish the shake I had mixed up, and had to wash my mouth out with apple juice to get that sick taste out before I could actually eat or drink anything else.  This is a terrible protein powder from the standpoint of taste, in my opinion.  Of all the types I have tried, which is many, this has taken seat as the new ""worst"" one.  FYI, I had ordered this with another brand because I am testing egg protein powders due to casein sensitivity.  If anyone has an egg protein powder recommendation, PM me.",1
3577,My wife has me order this item for her. We look like we are a small convinece store in our garage This is the only product she has found to have NO SWEETNER in it so it has flavor but 0 calories and no FAKE sweetner either. IF you get bored drinking water try Hint This flavor is her favorite,1
3579,"These are guaranteed to be a hit with my kids - Like regular gummy bears, but even better - with extra flavor. Perfect consistency....Not too chewy... great all the way around.",1
3587,This brand has a wide variety of flavors.  This makes a great gift or when you want to satisfy your sweet tooth.,1
3596,"This was the most potent orange drink I have ever had. It might be ""100% juice,"" but this drink has some kick.  There are no artificial sweeteners in this drink, but it is so highly concentrated that it was overwhelmingly sweet and even the tang of the carbonation couldn't cute into the sugary flavor.  It was WAY too strong for me and I thought it had kind of an odd aftertaste, but if you like carbonation and have a powerful craving for orange-tangerine, this is the drink for you.",1
3608,"These sugar-free sour gummi worms are wonderful. The taste is just like that of the regular sour gummi worms. The only problem with them is that they did not come with a suggested serving size. As you may or may not know, if you eat too much of these or most sugar-free products, there may be unintended... consequences. Limit 4 to 6 at a time, or you may find yourself limited to the bathroom. Other than that, they are great.",1
3610,I bought my first RJ's soft licorice log today and it is absolutely the best black licorice I have ever tasted!!,1
3612,I was pleasantly surprised when I tasted these cookies. They are individually wrapped so they stay fresh. They are sweet enough but not over sweet. They aren't overpowering.  Everyone who has tried them agrees with this analysis. We had sweet amaretti cookies in Italy this summer and these can stand up to those. So Mangia!,1
3615,Be careful if you have a chocolate allergy.  The last box I purchased has cocoa powder as the ingredient and the cones are brown.  I know previous boxes did not contain cocoa powder and were a normal cone color.  The distributor should market these as chocolate cones and not try to pass them off as something else.  Note:  Be especially leary since this seller doesn't list ingredients.,1
3618,Nothing... and I mean absolutely nothing compares to these. Semi-hard chocolate shell outside and incredibly smooth chocolate inside. It's heaven in a box. Godiva DOESN'T EVEN COMPARE.  The absolute best chocolate ever.,1
3622,Lacks the flavor I was hoping for and the price was a bit high for the satisfaction level.  I won't be ordering this again.  Live and learn.,1
3627,"Good stuff. It has a better, more natural flavor than the Kraft version in my opinion.",1
3638,I love the taste of this soda. It's sweet with no bitter aftertaste that can be found in some orange sodas. I'd never guess this was a natural drink from the taste alone.  My only complaint would be the serving size. It's correct for a serving size but not what I'm used to in a soda can. (12 oz.),1
3641,"Purchased this elsewhere for more money- won't do that again! Mainly use it for Gluten-free cookies, etc.  Love it! Susie C.",1
3659,"I'll admit that I don't care for drinks that are carbonated - the carbonation in soda makes me burp, they tend to be too sweet, or the diet drinks have a weird taste to them. So I wasn't sure what to expect when I drank this.  To my surprise, the carbonation is very mild - it's more like a light buzz in your mouth instead of a lot of carbonation (you won't hear the contents fizz when you drink this stuff). The orange tangerine flavor is a nice combo  - stronger in the tangerine flavor than orange, though as someone who doesn't like any sugar in my drinks, I found it to be a tad sweet (though it is advertised as no sugar added), but less than I expected.  I'm not sure when you would drink this though - it's a small can and I can't imagine someone who drinks cans of soda drinking one of these instead - especially at the price they charge for this. Are they thinking that this will replace a glass of orange juice first thing in the morning?  Overall I think it's tasty and if someone offered me one, I'd take it, but it's not something I would buy.",1
3660,I received my box of Pure Natural Bars right before going on a long road trip. I took several of the bars with me hoping that they would satisfy my hunger pangs while I traveled. I am pleased to report that these little snack bars did a great job of keeping my tummy happy and I didn't feel like I was eating something packed with preservatives or artificial ingredients. The mixture of fruits and nuts provides a sweet and nutty flavor experience that is a nice change from other bland or over-sweetened snack bars.  Pros: - Natural Ingredients - Pleasant Texture - Great Taste  Cons: - Wrapper is a little difficult to remove due to bars being slightly sticky  Overall I recommend these snack bars for anyone who wants a convenient snack on the go without feeling guilty about artificial ingredients.,1
3663,"This tastes great and I like that it's more natural than most other sodas available. Basically, it's a carbonated juice.  I generally prefer a larger 12 oz. size though.",1
3679,"I'm usually into Pineapple and coconut drinks, but this drink just didn't taste all that great to me. The taste doesn't resemble anything close to a 'Pina Colada' flavor and it was actually difficult to taste the pineapple or coconut in it.  It just tastes tangy and a little sour... like water that has a bit of sugar and sour-ness to it. Yeah, not really a taste I crave. I'm not sure if everyone had this reaction to this drink, but it just didn't appeal to me. I really wanted to like it though, because as I said before... I usually love pineapple coconut drinks.",1
3695,"I have a senentary job, and like to munch on things. After steadily gaining weight, I decided that what I was munching on wasn't doing me any favors. Enter dried and bake dried fruit. There is no guilt if I polish off an entire bag in one sitting, although, I do try to refrain from doing so.  The Bare Fruit brand is great. Because these are baked dried, they are crunchy, like chips. And the only ingredients are apples and cinnamon. Because of the shrinkage, you can eat more than you mean to, but it is far better than eating anything artificial. Amazon's price is very competitive. I originally bought these from Marshall's and TJ Maxx for two dollars, twenty nine cents.",1
3697,a great little candy - tastes good - really fruity and not too sugary! my 2 yo son loves them (allergic to wheat and dairy),1
3703,This taffy is so good.  It is very soft and chewy.  The flavors are amazing.  I would definitely recommend you buying it.  Very satisfying!!,1
3721,"A nutritionist recommended these to sweeten my coffee etc. as there are no negative after effects unlike artificial sweeteners.  Stevia is made from herb in South America. Japanese tea drinkers have been using stevia for years with no ill effects she said.  It's quite a bit sweeter than sugar, so you need less of it as a replacement.  I like this brand and put two packets in my iced coffee every morning with almond milk and 1 T cocoa--it tastes like a coffee milk shake for only about 70 calories as the Stevia is calorie-free! The stevia makes it taste like an iced dessert drink and is a great, refreshing treat for the day.  This multi-pack offer for this price is about 30% lower than what I can get NuStevia for locally.",1
3726,These cookies are tasty but just a little too gooey and the calorie count is 300 for one cookie--this is a bit high!,1
3741,Too much of the white pith on this orange peel making the product overly bitter and diluting the real good taste of the orange zest.,1
3751,Gluten free corn thins are incredibly tasty and low in calories. They are a good replacement for bread or any crackers.,1
3753,"This stuff tastes great.  I wasn't expecting much when I mixed it with my orange juice, but I was wrong.  I can't claim any miracles in the health department, but I haven't had any recent cholesterol checks either.  It makes a delicious smoothie, and I will continue to use it because I read and believe the studies on acai.",1
3759,We've been using this syrup for years and now so easy to have it delivered right to our door. Wife is diabetic and we really watch her carbs (she's been able to stay off shots for 4 years now with products like this). We can't tell any taste difference from regular (we used to before the new sweeteners came out) We have noticed when we ask for sugar free syrup when we eat out this is the ONLY brand restaurants carry.,1
3762,I like em but nothing unique about the flavor.  basically saves you from having to make them at home... a little pricey but for a treat what the heck,1
3774,"Thought I'd give these a try because I was looking for an afternoon slightly sweet snack bar that's high in protein, low-fat and great tasting.  Well these are high in protein(which I like), are low in fat(which I like), but I think in their processing to make it low-fat they compromised on the flavor. I was expecting a more natural peanut butter taste but was disappointed with the texture and taste. Artificial!!  I will not buy these again.  I'm stuck now with the whole box. My hunt continues for that great snack bar.",1
3786,This product is a nice alternative to pasta or potatoes.  Its very tasty and extremely easy to heat.  The fact that is already precooked makes it even more enjoyable for me.,1
3803,Great taste!  Different than any ice tea we have had!  Kids love it!  All natural sugar.  Will buy again,1
3806,I used the minimum cup size to try and maximize the chocolate taste.  This did not help but if you like a weak chocolate taste then you will like it.,1
3807,"Quite good.  I would definitely order this again.  Nice sized roe. A little soft, meaning, not a lot of ""pop"", but still quite good for the price.",1
3811,"O.N.E. Coconut water is by far the best tasting coconut water I've had (and I've had just about every brand out there).  The great taste lets me hydrate my body better than regular water, 'cause if O.N.E. wasn't available, I would not be able to palate drinking coconut water.",1
3828,"I ordered this product because of a good price deal.  Amazon shipped accordingly, absolutely no problems there.  However, the taste of this product was horrendous.  It tasted as if someone through chemicals in a cup and told me to brew it.  I personally will go back to buying Swiss Miss in a can and just using the Keurig to give me Hot Water, cheaper and much better tasting.",1
3829,"I was a little hesitant to buy the cocoa bean flavor after reading the reviews saying that it's not the same as chocolate, because most of the proteins I've been using are chocolate flavored.  I'm glad I ended up with cocoa bean.  I took the advice of some other comments to heat it up and it really does taste good as hot chocolate.  The other thing I like about it is that it mixes very well with water.  When I'm at the gym I don't really have a choice between water and milk, but it's not a problem with this protein.",1
3830,"I went to a gourmet store and asked for their ""Chocolate Expert"" to recommend a chocolate among the high-end makers.  He pointed out this brand, which was affordable as well as incredibly flavorful.  If you need a chocolate to melt in your mouth, savor the Santander 53% cocoa.",1
3831,"These treats were surprisingly tasty and filling.  140 calories per serving (3 cookies).  But the cookies were really the perfect size for a light snack. These had more of a gingerbread taste than a honey taste, but that isn't a bad thing.  Allergy alert:  contains soy product.",1
3843,"My kids love them, and is affordable and convenient, delivered to my home, and the peace of mind that I am feeding them organic... A HIT!!",1
3848,"I've tried other flavors of Switch carbonated juice drinks and have enjoyed them. However, this particular flavor of orange tangerine was way too sweet. I felt like I was drinking some sort of carbonated orange ade drink and could barely get it down. While I would probably purchase the other flavors of Switch, I definitely would not purchase this one.",1
3849,this product taste stale and is full of artificial ingredients. NO REAL PEPPERMINT IS IN THIS PRODUCT and to be honest it doesnt even taste like real cocoa is either.,1
3851,"We use this ketchup all the time at our house in order to cut down on sugar.  It tastes just like the regular ketchup to us.  The bottle with the wide head is handy, because you can easily store it upside down.  That makes it easier to squirt out the remaining ketchup.",1
3852,Seriously this product was as tasteless as they come. There are much better tasting products out there but at 100 calories its better than a special k bar or cookie snack pack. You just have to season it or combine it with something else to share the flavor.,1
3853,I really like the taste just a touch of salt but they are more chewy then I would like. The Gustaf's rounds are a little better.,1
3854,I received this product as part of the Amazon Vine Program  This Lipton to go decard tea is good and is refreshing.  I wished it had less ingredients but overall is a better alternative to soda pop. And less calories.,1
3855,"For a low gluten product this stuff is very good.  It holds up well in liquid, doesn't get all mushy. I like the bits of dried fruit.  I add stevia for sweetness.",1
3866,"tasty and soft.  my toddler just loves them.  they are a little pricey, and there are very few fruit snacks in a bag.",1
3868,"So far I like this cherry juice best.  I was expecting it to be thinner and watered down compared to the concentrate (I had been mixing Tart is Smart concentrate 1/2 cup per Qt of water which I believe is what they suggest) but this tastes much better and stronger.  Perhaps tastes better because it tastes stronger to me.  The tart cherry juice works better than Glucosamine for me, my knees creak far less and I am much more limber when I wake up.  I can't say anything about sleeping better as I slept fine before I started drinking cherry juice.",1
3876,Tastes much better than the whey protein powders I've tried in the past and doesn't leave a nasty aftertaste.  Blends well by simply shaking.  I use with almond or soy milk.,1
3888,"I drank a single can of the Switch Orange Tangerine flavor today.  Upon first impression, the physical size of the can is a tiny -- 8oz or 250ml.  This in contrast to a regular can of soda size which is 12 ounces or 355 ml.  Therefore, only about 2/3 the content of a normal can of soda.  To say the least, this isn't enough liquid for me in one sitting.  I need more to drink than that to quench a tiny bit of thirst so I was quite disappointed without even opening the thing up.  The taste of the drink itself was satisfying.  Since there is no added sugar (which is usually corn syrup in the US) the flavor was not too sweet nor was it too bland.  However, it wasn't anything like drinking a fresh bottle of 100% natural juice.  More on the side of mixed syrup with water.  What kills this product is the high price.  Product right now comes out to about a buck a can.  I would be angry paying that out of a vending machine for its small size but for purchasing in bulk, it is an insult to say the least.  Not worth the money.",1
3889,I ordered this for my diabetic daughter.  I found some not so great reviews from people  so I only ordered one bottle.  My whole family loves this stuff!!!  I even like it and I am not a sno-cone fan.  It has an excellent flavor!  The syrup is light and doesnt overtake the ice.  I will order all of my syrups from Back to Basics sugar free collection from now on.  I highly reccoment this product!!!!,1
3894,"These bars kick fruit butt!  They really are one of the best ""breakfast"" bars that I have ever tasted, plus they appear to be somewhat healthy which is always good.  I can eat one of these for breakfast and be satisfied.",1
3899,"The South Beach Diet Bar (Dark Chocolate) offer a tasty but relatively healthy treat.  It has a rich though not overly sweet taste and is fiber rich while low on calories.  Don't expect it to taste like candy - this is a granola bar, after all - but it does offer a rare treat for those trying to lose weight.  While the heavier fiber intake may make it a little bit of an acquired taste, the chocolate makes it a lot easier to acquire.  If the rest of losing weight could only be this easy!",1
3904,"I am by no means a granola connoisseur, but this stuff is pretty darn tasty.  This product is made with all natural ingredients. There honestly isn't a lot of chocolate in it -- just the right amount. It's dark chocolate but isn't too bitter or too sweet. Overall it's just a very nice blend and tastes delicious. Maybe a little pricey, but not a dealbreaker when considering it's made with real ingredients. I'd say 5/5 for taste, 3/5 for value. Recommended.",1
3907,I do Bikram Yoga almost every day and this is by far the best rehydrating drink I have had. It's so refreshing and one of these after class cures my thirst.,1
3912,We had a yard sale and sold snow cones with Hawaiian Shaved Ice snow cone syrups! It was a huge hit! I especially liked the choice of 10 flavors...I will definetly be ordering more as we will be having several more yard sales before the season is over!,1
3918,"I received a single 8.5 once container of ONE Coconut water with a splash of Pineapple as part of the Amazon Vine program for review.  It would have been nice if it had come with a straw, especially considering the price of the product. Now as to the ""Splash of Pineapple"", well it must not have been a very big splash, because I never did taste any pineapple. So what did I taste? It is hard to describe. It doesn't taste like coconut or cane sugar or any ""Natural Fruit flavor"".  To be honest, it tastes like water,...sort of. Like water with an odd, undefinable extra flavor. It's not a bad flavor or a good flavor, it's just Meh! flavor. I don't care how ""healthy"" this drink is supposed to be, for it's price, it should have a better flavor, or just have a flavor.  And as a ""thirst quencher"", it doesn't equal up to Gatorade or even a Lemonade. I feel a glass of tap water would do just as good as job to quench your thirst.",1
3919,"Do you really want to be feeding your baby a bottle of corn syrup??? i used this until i realized that. i switched to gerber, its so much better for your baby.",1
3920,"I tried these before ordering them in bulk and cheaper from Amazon.com.  They are a great nut snack with very low sugar content and high protein content.  While a bit dry, they have good flavor and are good for you.  Much better than most so called energy bars.  And reasonably priced if ordered in bulk through Amazon.com.",1
3923,"In proportion this drink is about equal to a regular soda in calories and sugar content, but I would prefer a regular soda than this stuff. There is a slight citrus taste, but mainly from acidity and a horrible after taste of metal and sickly sweetness that lingers for several minutes after wards.  Soda water with natural juice should be a refreshing, pleasant, and nice refreshment, but none of these traits are in this drink.  I would be embarrassed to serve this beverage to anyone I liked for any occasion, but would consider giving it to people I really didn't care for to see their reaction.  Avoid this one. Orange Crush or a different orange soda diluted with soda water would taste far better or soda water and regular orange juice would also be a treat that puts this nasty stuff to shame.",1
3930,We need to buy these for one of our children who has special needs and the price on Amazon can't be beat.,1
3933,"I'm glad I read the reviews saying to only use a few drops in a beverage. Too many drops and it quickly goes from delicious to strange and bitter. The directions on the bottle say 5-8 drops, but I find 2 or 3 is perfect in a 12 oz drink or a cup of yogurt.",1
3935,"the other ones are really good -- just cherries, for example  just cranberries taste like nothing and are impossible to chew on.  no sweetness.. no tartness.. no bitterness... taste like eating cotton",1
3942,"I typically by these juice boxes in the store for $3.49-$3.99 for a pack of 8.  I should have checked with the seller on tha actual count, but was shocked that they are selling the same box for $14 and change! Lesson learned, and I am very disappointed.  On the other hand, my kiddos love the drinks and I love that they don't have as much sugar as the other drinks.",1
3943,"I am disappointed in this product. First, there's a distinct aftertaste. Secondly, it is not as sweet as they promise, and doesn't work at all in cold drinks.  If you need a sugar substitute I suggest Somersweet, not perfect either but better than this.   Sorry I was taken in by the promises.",1
3946,"I'm a fan of all-natural anything, especially when it's a tasty and healthy alternative to something I've enjoyed my whole life, but I know is 'bad' for me.  Regular soda is one of those 'bad' things.  Loaded with artificial colors, sweeteners, corn syrup...yuck.  Hardly seems worth the risk when I'm also getting 150 empty calories on average.  And now Switch has come along.  True to its claim, there's nothing artificial in it.  Just juice, sparkling water and other 'all natural' ingredients.  That's great.  So I chose this particular flavor (orange tangerine) because I wanted the strong citrus taste I love.  This drink, however, failed to meet their promise.  Yes, I can 'taste' the orangy citrus, but as much I can taste the apple and grape juices used as well.  Moreover, this doesn't have that bold 'pop' to it as other carbonated beverages have.  I've had mineral water with more bite.  But the worse part about this 'good for me' drink is in clocks in at 140 calories (the same as a regular can of Coke) and 36gcarb/34g sugar (compared with Coke at 39/39).  On the up side, it has less than half the sodium as many regular colas and does deliver 100% Vit C and 20% Vit A. But if I wanted those kind of health benefits, I'd rather take them directly from the source: an orange.  Overall, the all-natural health pros of Switch Orange Tangerine, simply don't justify the high calorie and carb count.  The Switch Beverage Co. may have done better to sell sparkling water with a twist of orange peel if they wanted to provide a truly healthy alternative to traditional sodas.",1
3951,"It's hard to describe this to people who have never sampled it, but basically it's a powder to which you mix milk and sugar to get a sweetened malted drink. It is supposed to promote sleep.  Quite simply it's a comfort drink when plain milk just won't do. You can also call it malted milk or a hot sweet malt drink.  In the great British trifecta of British powdered drinks to be mixed with milk and sugar, Horlicks the most malty, Milo is medium chocolately and malty, and Ovaltine seems to be the most chocolately. It's actually named after the inventor, William Horlick.  As far as taste goes, you can make it as malty or sweet as you like depending on how much of each you add to the milk. But to those who love and grew up on Holicks, it's just a great comfort drink.",1
3952,"Buy it now, please. These are just great, with perfect flavor and texture. I keep them in the refer where they are even more refreshing. Try them with different things: in salads, with crudite, with good dark chocolate, with your tea in the morning, as we do. A+++",1
3963,I just love the taste of this tea. The weird thing is it cuts your craving for sweets. I drank it in the morning and before bed and lost 20 lbs.,1
3966,"This cereal has no artificial sweetners, is high in fiber, but has a great taste (A hard combination to find).",1
3968,We like this brownie mix and I usually use the low fat recipe on it. I also add chocolate chips or something else to it otherwise it ends up a little bit dry.  We still buy this by the case.,1
3971,"The artificial sweetener ruined this for me... It leaves the fake sugar taste in your mouth and my husband, who drinks diet soda, even noticed. At least it wasn't pricey.",1
3975,I've been a NuGo bar fan for years.  This special flavor is my new favorite.  It's a great blend between banana and chocolate.  Great texture and taste.  And I love that this has such a high amount of protein compared to the other bars.,1
3980,"Sure to be a hit with chalk-a-holics everywhere, from first sip to last this product suggests its European heritage deep in the chalk mines of southern France.  Some seem to be making a case for it only having 60 calories, but the Keurig Chai Latte only has 70, and that product actually tastes pretty good.  I have yet to find a Keurig-compatible hot chocolate that stands up to plain old Swiss Miss, scooped from a tub or a foil packet. And Swiss Miss isn't that great to begin with, although it sure is cheaper than this stuff.  I wonder if the size of the Keurig capsule limits the amount of cocoa and powdered milk that can be put into a cup, so what ends up there has to be strong and highly compromised.",1
3983,"I tried this product because I have relatives who are diabetic and I'm always looking for low carb alternatives. The muffins have a somewhat cornbread kind of taste, and were a little dull in taste. I added a few frozen blueberries and this helped a lot.  My only complaint is that these mixes are quite expensive, and I may not be able to order as many as I would  like. They will have to be a treat rather than a staple....too bad.",1
3989,"Love this cereal.  Protein packed, keeps me full.  Grateful for a no sugar option in a world of sugary sweet cereals.",1
3997,"I have never used a coffee syrup but love Starbucks and though why not see how close I can get to that wonderful taste,,,I used this Torani Hazelnut Syrup just a small amount in most of my different flavors coffee it is sweet so you don't need any added sugar...Good price, shipping was high but would buy again, might try a different flavor...",1
4001,"This granola is a mix of rolled oats and semi-sweet chocolate chunks.  I couldn't find a description on the bag as to whether it's a snack or a cereal.  As a snack, it's a bit dry for my taste and isn't as sweet as the delicious Quaker 100% Natural, but I quite enjoyed it with milk.  Its crunchy texture is just right and the chocolate is a treat.  If you like granola, this is a good one.  A good source of fiber.",1
4002,"So glad to find this product at a sensible price.  A bit less flavor, being ""light,"" but still a good taste and so much better for you than many alternatives.",1
4005,"Yeah it's gluten free and whatever, but unless that's a really big issue for you and you're having trouble finding sugary drinks to enjoy on your gluten-free diet, there's no real draw to this drink over say, orange fanta or any number of other carbonated juice type drinks. I thought it was massively overly sweet, and I have something of a sweet tooth. The orange flavor wasn't particularly authentic or delicious, and it left a sour aftertaste. I got a free sample this time, and I cannot see actually paying money to buy this product again. On an environmental note, packaging and shipping these things in tiny little cans makes for more waste, and I don't appreciate that either. Not a fan.",1
4006,"Don't be fooled buy the calorie count on this product, most people consider low calorie products to be less filling. I'm surprised at this tasty and filling meal in a can. I purchased this item on a whim, and glad that I did. Will purchase again for sure.",1
4013,"I'm not sure what else to say, but it is a very tasty syrup.  It comes in a pretty standard bottle, but it was packet very well and arrived in fine shape.",1
4015,"After drinking Swiss Miss watered down hot chocolates taste for so long, this is a very tasty creamy hot chocolate. My kids love it so I tried it and its the best I had in a while. I will be ordering more.",1
