Text,Topic label
"This is for 4 six pack boxes. You can get these boxes for 6.99 at Target, so this price is over $10 more. My bad for not checking the local price beforehand. I won't make that mistake again!",grocery
"Kettle Branch Potato Chips New York Cheddar:  These are good if you like kettle fried potato chips that are waaaay salty, on the burnt side, and taste rancid, either because the cheese flavoring or the oil it was fried in was already old.  I want to like this brand of chips and try their new and other flavors every now and then.  But, after having tried all sorts of other brands of kettle cooked chips, these just don't hit the spot for me.",chips
"Would have rated no star if available.  Beefeaters® Chicken Liver Freeze Dried Treats for Dogs, are a product of China, and irradiated ""for your protection"" according to the company's hold message.  Called Amazon.com customer service, and requested a full refund with pre-paid returned shipping.  Too bad none of this is in the product description.  Amazon CSR was very helpful, and very cooperative, postage paid shipping label received via email immediately.  Thank you, Amazon.com!",dog
These are very good!  I love to munch on them for a crunchy snack.  And they dissolve quick enough for my 17 month old to eat (most of) them.,snacks
"First, you can either soak or spray this product.  If you're lazy like I am you can put it in a spray bottle, spray your produce in a colander in the sink, and rinse a bit later. I've never had it affect the taste or appearance of food in any way (with the exception of when it starts to clean the wax from apples & the wax turns whiter & starts to chip off).  When I've used the soak method, I've seen the dirty water after, so I do feel like this does a nice cleaning job.  I love this stuff and many grocery chains don't carry it reliably, so it's great that Amazon has it!",chips
"I adore sardines.  I'm used to the Bela brand, but decided to try these for variety's sake.  I opened up a can and it smelled like nasty cat food.  I tasted them anyway, but was totally grossed out.  In the trash it went.  Stick with Bela, super clean flavor, fresh and better sourced.  Totally different food product.  Try them with Siracha.",cat
"I love this item, the pork cooks very tender and the shake n bake adds a great flavor, rather than eating plain pork.  A butcher recommends this to his customers.  A nice break from steak, chicken and fish.",flavor
"For the price you cant beet it. It is not to sweet, but enough to have some flavor, and it really does taste like root beere.",flavor
"These are really good and healthy. Use the ""Subscribe & Save"" option because you can always have them skip a shipment (or cancel whenever). Watch the price though as it fluctuates greatly. I paid 9.51 for mine (including shipping with ""Subscribe & Save"").",grocery
This is a good product for the cat's teeth. You can get a cat interested in them by a) giving them when the cat is hungry and/or b) breaking them into smaller pieces to they can bite them more easily and to release the enticing poultry smell so they know they are not eating a rock.,cat
"This is a great product and my daughter loves them. She's been eating them since she was 9 months old. However, this is extremely overpriced. They're $2 a pack at Publix. $6.24 a pack is nuts.",grocery
Amazon pirated my personal image for their listing. It is not a stock image.  I created it and put my website name on it...LooneyStuff.com...for use on my website. I have asked them to take my image down from this listing.,carbohydrates_meal
I tried the Black Cherry version and liked it but this one is much better.  Great orange taste plus the benefit of juice.  And no corn syrup sweetner for those worried about its use.  The carbonation helps make it a satisfying drink to quench thirst and the knowledge that it is healthy satisfies the mind as well.,drinks
"Sometimes I see myself going for unhealthy snacks from vending machines. Now I take this with me everywhere I go.  It's perfect for quick snack - healthy, perfect portion, & delicious!",snacks
This is NOT Disco Dust which is edible and made for baking. DO NOT purchase this product for such purposes!,grocery
"I absolutely love this drink, but everyone else I know cannot understand why I do.  They all say it taste like medicine, but to me its delicious liquid crack. I suggest trying one before buying a 24pk because it is an acquired taste.  I love it and have been drinking this for years.",drinks
"Had the pleasure of trying Outerbridge's Sherry Pepper Sauce in a fish chowder.  Delicious. Have since used it for stews and other soups, and as a marinade.  Adds just the right amount of kick, with loads of flavor.  Their steak sauce and soy sauce are also devine. A little flavor of the island right here in my house.",flavor
"First of all, I just want to say that I hate lollipops. And I do mean HATE. Even dumdums seem to taste really artificial and just like colored sugar. I got these originally because I was intrigued by the organic label. I love that you can actually understand what's in these items and they have a video showing it being made. Great unique taste as well. Definitely well worth the price! My family and friends love it. The assortment is great and they actually taste like different things rather than a lot of candy that's out there.",grocery
almost the best home brewed coffee i have ever had and the price is great much less expensive than the grocery store i highly reccomend it if your into coffee,grocery
"I have been eating this for years but it is hard to find in the regular grocery stores so I purchased it over the web.  It is great for a fast, tasty meal.  We add bite sized chicken breast to it and it is plenty for 2-3 people.",grocery
"I don't know whether it was a fault in the packaging or if they were just past their prime, but they were rock hard and the flavor was not strong enough.",flavor
"I tasted wonderful cheese popcorn at the Palmer House in Chicago and thought this might be the same when sprinkled on hot buttered popcorn. Sorry I had to purchase six as I can't even give them away. Absolutely no taste whatsoever, even when you use a massive amount of it on popcorn. Don't waste your money.",chocolate_milk_nuts_oil
"Looks like and tastes like chocolate colored water. No chocolate flavor whatsoever, this was a complete disappointment.  I got the hot chocolate k-cups from swiss miss instead.  How people can be giving this product four and five stars is astounding to me, is the Amazon ratings system being gamed for this product?",flavor
"Well, when I bought this item....I thought it would be a direct Japan import.  It is Taiwanese. It was bought at Costco and resold....(the price label was still the product.)  The product can be bought at Costco for half the price...if not less.  The expiration date was not printed on the product....which makes me think it was expired. I believe this as most of the mochi is dry and tough..  Will shy away from this product.",grocery
I bought these and tried each flavor. I could not even finish any bag but the barbecue. I really liked the barbecue but all the other flavors were gross. And the texture is really like fingernails on a chalk board to me. HOw is this the #1 best-selling item? Amazed. Anywho to each his own! Godbless and enjoy. But if you are like me and enjoy barbecue just get the barbecue kind!,flavor
"This was my first experience of a bad Darjeeling - before, I hadn't known there was such a thing. The first brew yielded a dark rust color tinged with olive-green. The bottom of the cup was invisible. The taste was sharp and astringent. Thinking I'd brewed too long or too strong, I set the first cup aside and tried again. And then again. A light brew of 3 minutes improved the clarity; however, nothing I have tried since has removed a level of astringency and a furred taste that I associate with lesser teas. The wet leaves are the typical size, light brown but unexpectedly interspersed with limp green squares.  The aroma of dry tea in the bag reminds me of old hay - neither moldy nor spoiled, just old. In contrast, the Davidson's Keemun Conjou which arrived in the same shipment smells and tastes like delicious Keemun Conjou and nothing else.  Given the price, I knew I was gamboling and consider this a lost bet. I have given the product two stars instead of one, because I haven't thrown it out (yet). I keep a supply of Lipton's bulk tea for emergencies such as long periods of unemployment, and I don't really need more emergency tea. Perhaps it will work for iced tea.  By no means am I an expert, but I do value tea, and so I hope this opinion helps other buyers who are trying to decide between two Darjeelings. Davidson's ships quickly with value pricing, and so I am not giving up on the merchant. Just on this particular Darjeeling.",tea
"I placed my first order for this product in March of 2011, and I was very pleased with what I received (I had never tried coconut milk before).  The coconut milk was thick and creamy.  If I didn't shake the can before opening it, there was a layer of (very tasty) cream at the top.  I finished my first case at the end of May and decided to sign up for Amazon's subscription plan for Roland Coconut Milk.  The new case arrived very quickly, but the content of the cans was not the same.  This time, the coconut milk was watery and had a flavor I was not fond of.  There was no layer of cream at the top of the can, and it just sounded differently when I shook the can (being of much thinner consistency).  Both products were Roland Organic Coconut Milk.  I did notice some slight differences on the cans.  The thicker, tasty, non-subscription cans were ""AUSTRALIAN CERTIFIED ORGANIC,"" had a 2004 copyright, and were a product of Thailand.  The watery cans that came with the subscription had a ""KLBD"" symbol on them, were certified by Control Union Certifications, had a 2010 copyright, and were a product of Sri Lanka.  Both cans listed the same ingredients and nutrition information.  I should also note that I had no problem with the packaging of my first, non-subscription order.  There were very minor dents on about 1/4 of the cans, but nothing that made me consider throwing them away.  The packaging of the subscription order was a mess.  It was completely falling apart and a can fell out of the box when I picked it up.  I haven't actually opened the box, I've just slid the 2 cans I've opened out of the holes in it.  The one can that fell out was dented, but I think this was a result of the fall.  The other can was in good condition.  If I had reviewed this product after receiving my first order, I would have given it five stars.  The lack of consistency in the product quality and the poor flavor of the 2nd order lead me to give this product a 1 star review.",chocolate_milk_nuts_oil
This tastes exactly like the white hot cocoa I've always gotten from my coffee shop...have I found their source?  Would definitely recommend.,coffee
This is not orange and tangerine juice; it's mainly apple and grape juice flavored with orange and tangerine. And I really don't care about the vitamin C content; vitamin C is easy to get.  What I do care about is that this is definitely the worst-tasting soda of any type that I have ever tried. I couldn't pour it down the drain fast enough.,drinks
"I only received one box of seven packs of snack packs for $14.99.  Usually I receive 6 boxes of seven packs for this price so 42 total packs, not 7.  I should have been more wary.",grocery
"I have tried pretty much all flavors, and it is great! I take it for lunch daily, it's quikly to preper, it is under 200 cal per meal, you save a lot of money and time do not leaving the office to a restaurant to eat, and is guilty free, bcuz is vegan! To me is a great solution for my lunch  time on weekdays, where I had daily look for a place to eat where I could get something vegetarian safe, under $10 and healthy. You will see how much money you save do NOT eating at a restaurant, bringing you own snaks and lunch from home.",flavor
"Not sure if it works, but taste is good, like a caramel. :) First got it in china Town, desided to buy again",dog
"zico probably has the best taste of the coconut water brands I've tried.  This passion fruit flavor is great, refreshing & not too sweet.  I'm not a fan of the unflavored kinds.  I've tried zico's mango but prefer the passion fruit over it.",flavor
"I'm a big fan of avoiding corn syrup and a lot of the other ingredients that go into most processed foods and beverages these days, so this beverage idea really sounded good to me.  It doesn't contain a bunch of artificial junk in it, and it still tastes pretty good.  I could definitely drink more of these.  They won't ever be my favorite beverage, but then I'm more of a non-carbonated kind of drinker anyway.  This is definitely a good alternative to other products out there, and I'd like to try other flavors as well.",flavor
"This was NOT a hit!  It's bitter, like maybe the carrots were not sweet and/or not peeled?  and the main ingredient is carrots! (amazon should include the ingredients for all items) Quality control seems to be an issue. This is the second ""gourmet meal"" flavor with this issue. I had never had a bad experience with the EB products before, very disappointing.",flavor
I sent this case of soup to my son. Great deal and I know he has food for now,unknown
"I made this purchase for a visiting relative and although I did not drink it, she enjoyed the tea very much and ordered her own when she returned home.",tea
"Very reasonable price for an outstanding product. Checked many other retailers locally and online. I can honestly say without a doubt, that I received the best value for the 20 pack coconut bars!",grocery
"I wasn't sure what to expect with this, but upon tasting it (very chilled), I have to admit, it's pretty darn tasty!  To give you an idea of what it tastes like:  Take orange juice.  Give it the familiar ""bite"" of your favorite carbonated beverage.  Add a little tangerine for a slight citrus aftertaste, and there you go.  Basically, it looks and smells like orange juice, but it tastes like orange pop *should* taste, if it really tasted like oranges.  My wife said it reminded her of Minute Maid orange pop (or, as she would call it, orange *soda*).  Our four-year-old son is eager to drink pop because he sees mom and dad do it occassionally, but we generally don't let him.  After reading the nutritional information on the can and seeing that there's no added sugar, corn syrup, preservatives, or artificial flavors, I can admit that I would have no problem letting him drink this instead of juice occassionally (but not *too* often, as it is quite a bit of sugar!).  My wife made the observation that this drink would probably make a fantastic mixer for adult beverages.  Sadly, the sample we received was not enough to test this theory, but it should make a really, really good screwdriver.",drinks
"i love this tea its got a great taste and doesn't leave you all jumpy and wired after you drink it. the ONLY thing i have against this tea is that it is cut very small, small enough to drift out of my infuser and leave a bunch of loose tea in my tea...",tea
"These taste great and exactly like their ingredients. Also, they do not have too much sugar. The only thing that I would watch out for is the fat content, since each little bar have 11gms of fat.",snacks
"For me some bottle water is better than others. This bottled water was very good. It had a good, clean taste which is always important, especially for those who do not enjoy drinking water. The bottle was also thick enough to withstand being dropped but not so thick that you are really just paying for the bottle. Overall I would buy this bottled water again.",baby_meal
5 stars on taste. Beef tastes like it was grilled before it was added to the chili. The only thing that concerns me is the 11 grams of sugar. That can't be good for you.,snacks
"I bought this same brand at a local health food store.  For 1 oz. it cost $7.99.  So, when I bought this, at 4 oz. it made economic sense.",grocery
"Marley's Mellow Mood is fantastic, not only does it taste great but it really works, best thing since sliced bread, I highly recommend you try some.",grocery
"All the Wylers singles to go are great!  They taste good and mix easily in bottled water.  Most places are overcharging for this item.  Walgreen's sells a package of 8 for $1.00 (or less; It was $0.59 a package of 8 over memorial day).  Most of my boxes had printing on the box indicating $1.00 per box.  I see some places charging over $2 per box.  At that rate, you can buy a 12 ounce can of soda (even big brands when they are on special,) and you get the can and the water included! So why spend that much just for the powder?",carbohydrates_meal
"I am so happy I finally found these on here. To the person who gave a 1 star because they are 10$- you may be able to go in a store and pay 2.59 a box. If your like the rest of us who are from NY, NJ, etc and moved to the west coast- you cant find these anywhere. I usually stock up on these when i go back to NY but its nice to know I can order them whenever I want!",grocery
"The flavors in this product are absolutely fabulous. Naturally smoked lending a delicate, natural flavor of smoke. The only reason why I didn't rate a 5 star is that I find the little pellets do not dissolve well into cold dishes unlike the flaked style salts.",flavor
I usually use Hellmann and bought this and will be purchasing it again.  My family and I really like it.,chocolate_milk_nuts_oil
I love the KIND bars.  They taste great and are much healthier than other bars.  Also they satisfy your taste for something sweet so are healthier than eating candy.,snacks
Ordered 2 both had bent tracks and I actually cut my finger on one of the wires sticking out. But you get what you pay for....,chocolate_milk_nuts_oil
This is one of the best coffees I have ever had for my Keurig.  It is a nice smooth coffee.  And the price is the best price I could find.  I will be buying more.,grocery
I used quotes around the word tea because I doubt that the bags contain tea.  I wouldn't be surprised if the bags contained ground up sticks instead of tea.  I would not give this product a single star; it deserves zero stars in my opinion. This tool is not allowing me to continue without giving the product at least one star.,tea
"I like Nature Valley granola bars because they fill me up better than other brands, such as Special K or the Quaker Oats granola bars. They're also chewy and sweet, great for a snack or a quick breakfast. My only complaint is that it is a little too sweet.",snacks
My husband didn't care for this coffee at all.  He complained it lacked flavor and aroma.,coffee
"My dog demolished her busy bone in under 5 minutes. I think she basically ate it, which was a huge disappointment. We were hoping for something that we could give her that she would ENJOY, but also something that would last a bit longer. In addition to being more of a treat than a chew, these things are messy. She had it all over the floor around her,and all over her paws. It makes a sticky...goop that isn't very easy to clean up. I definitely won't buy these again, it's too expensive to only last 5 minutes.",dog
"Read the ingredients on most cereal boxes then read the Kashi boxes. What a difference. You may never eat a ""regular"" cereal again. Kashi cereals taste better, eat better, and make a true cereal lover happy.",carbohydrates_meal
"I don't like cinnamon and I don't like apples, so I was surprised when a friend offered me  Bare Fruit 100% Organic Bake-Dried Cinnamon Apple Chips, 2.6 Ounce Bags (Pack of 12)  and I liked it. I figured I'd like it even more without cinnamon so I found these on Amazon and oh my... they are AMAZING!! I have eaten one full pound and have not experienced any bad chips like the one reviewer who said they were musty. My roommate ate the other pound and said one chip was incredibly sour, but all the others were great. The only reason I took off a star is because the packaging did not include nutrition information. It was easy enough to find on livestrong, but I definitely think it should be included. Because the chips are all different sizes they don't give an easy to visualize amount, say 1/4 cup = this many calories.. You really need a foods scale to know how much you're eating but in case its of any use to anyone, 24 grams of chips is 58 calories. 16 g is carbs, and 2 g fiber.  I gave some to my dad to try. He grows about 10 different varieties of fruit trees, including apples. He said he's dried apples before and they taste the same as these! He takes care not to use anything non-organic or unhealthy so its good they taste the same! Also for some reason they store better in the shiny bag they ship in. I divided one bag into ziplocs to be able to grab for snacks, and they got sort of soft, whereas the chips kept in the original bag inside a ziplock stayed crispy and fresh.",chips
"These are one my favorite kind of Sun Chips. They have a zesty taste that is not too sharp or bland, with just the right ""kick"",  and a nice crisp texture. While these are not a health food, their sodium and fat content is much better than other snack foods. These chips work really well with a dip and vegetables for a pre-dinner snack.  Shop for price. The price printed on the 10.5 oz bag that I buy at my local supermarket is $3.79 (and I pay less on sale), so the price on Amazon is higher than the manufacturer's suggested retail price.",grocery
"I've been using this liquid sucralose for about 10 months on a daily basis, and I couldn't be happier. If you are on a low-carb diet, remember you are adding carbs to your coffee with every packet you open (from the anti-caking agents). But you don't have to be on a special eating regimen to appreciate this, because it is so cost effective. One 2oz bottle lasts me about 5 months for ~13 dollars. It is easy to over sweeten if you aren't careful (especially when the bottle is full), but you get used to that.",coffee
These rum cakes taste really great!  I get them for myself and also get them as gifts.  Last year I bought one for everyone on my team at work. They absolutety loved them and talked about how soft and moist they are?  I am glad I know where to find them as I buy them all the time.,grocery
I received these wonderful beans today through Amazon.  I have not opened the vacuum sealed bag yet but the fragrance is divine.  They are about 6-3/4 inches long and plump and soft. It looks like there are maybe 60-70 beans.,chips
"These cookies are really good, you wouldn't even know they are gluten free if you didn't read the package. My only complaint is the size is a little small for the money althogh the individual packages are really nice to help with portion control.",healthy food
If you like Kahlua this is a great coffee.  The aroma is wonderful as it brews and the flavor is mild - not overpowering.,flavor
"I signed up for the monthly subscription for this item. The price is great especially without having to pay shipping charges. I love the fact that I can manage the subscription by skipping a month or ordering it earlier than scheduled. Amazon has been excellent getting my shipments out on a timely manner.  Newman's Own® Organics Adult Dog Food Chicken & Rice Formula, 7-Pound Bag Very pleased with all my orders from Amazon. Extremely pleased with their customer service! THANKS AMAZON!",dog
"Second week in a row in the lighting Deals. Pick it up fast. Great taste, but very light after taste.",grocery
"I have been paying $3.50 at gas stations for 5 hour.  Red Rain tastes better, same effect to me and much cheaper.  Went through my first pack and ordered another.",grocery
"I received this Bonomo turkish taffy assorted 4 flavors it was tasty not too sweet but perfect flavors too.I shared mine with my family my son he really liked it kept asking for more,and I also took some to my parents house my brother and his family were there too that day so are my sister and her family they all ate some and liked it too ,told me where I bought it my son and my daughter told them amazon she is at their website every day looking what amazon has new stuff so she can grab some and share with everyone they were looking at me with their smile on their face so they said amazon website is your second home you are there all the time I said sure I don't want to miss a great deals.",flavor
"These peppercorns were visibly of much better quality than we'd gotten other places before, and the aroma was tantalizing before we even opened the package!  They arrived fresher than I've ever tasted peppercorns in my life, and the seller is very professional and quick with shipment.  Highly recommended!",grocery
"This soup is quick and tasty. Microwaves in no time. Let it sit a few minutes so the tofu and seaweed can mature to full blossom. I purchased thinking it was a miso soup but it is not, at least related to the miso soups I get at my local oriental restaurants.",grocery
"I love the taste of this tea. It didn't induce my labor (only walking seemed to get the ball rolling), and of course I can't tell you if it 'toned' any of my lady parts, but I had a very quick smooth labor so maybe it did something. I am now 7 weeks postpartum and I'm about to order more just bc I like the taste of it. I enjoy this one much better than the Milk Maid. Super Satisfied!!",tea
"I have had better tasting organic tea, but it's not bad and very good price.",tea
"This slop has the color and consistency of baby diarrhea with whole peas in it. Our cat ate less than half a bowl of this slop and immediately puked all over the carpet!  She devours the Felidae Platinum, (which we feed as an occasional alternative to Newman's Own Turkey). She was raised on Felidae dry, so I can say that generally the Canidae Company provides quality products... except for this grain-free slop. You can find the good stuff at:  Felidae Canned Cat Food for Senior and Overweight Cats, Platinum Diet Formula (Pack of 12 13 Ounce Cans)   Absolutely do not order this slop from Amazon because they will charge you $10.70 for the privilege of returning the 11 cans your cat will not eat. Before you make the same stupid mistake I did, buy a can from your local pet food store and try it out first. Then, when your cat pukes this slop back up, you will only be out $1.59 instead of the $27.94 Amazon nailed me.  In my opinion, your cat and you will be much better off with Newman's Own Organic cat food, especially the turkey and chicken. The Newman food literally brought our cat back from the brink of death! After we listened to our former vet and fed her Science Diet K/D, she dropped down to less than 4 pounds in a month. We switched her back to Newman's Own Turkey and within one 24-case of small cans she was back up to her usual weight of 6.2lbs, and has maintained that healthy weight for over 6 months. She also gained increased mobility after we stopped feeding her the K/D. I read somewhere that Science Diet buys veterinary students their books in exchange for their later recommendations of their products. Nice.  Just say NO to Science Diet and Felidae Grain Free Formula. Here's the good stuff:  Newman's Own Organics Turkey & Vegetable Formula for Cats, 5.5-Ounce Cans (Pack of 24)   (Did they really want me to post a video with this review? Would you? Then its unanimous, this review will remain video-free!)",cat
Chips Ahoy cookies were not very tasty.  My children and husband would not eat them.  I tried to give them away and everyone refused.,chips
I drink this tea to relax and for stomach and digestive problems. It works every time. Very calming and a good all-around tea time.,tea
"I enjoy these so much more than traditional (fried) banana chips.  They do really stick to your teeth a lot, but it's as sweet as candy (even without added sugar) so I wouldn't consider that a huge detriment. I didn't have a problem with stale or soggy fruit--the bag was well-sealed.  Watch out--it's easy to eat a lot of them!",chips
"Both my daughter and I found this very tasty, and it""s so easy to make.  Tastes authentic, highly recommended!",snacks
This jam has little fruit taste. If you love damson jam this is not the one for you. It could have been any flavor. All you taste is sweetness.,flavor
this curry pates really helped me cut back on time i would spend to make a good meal .will definitely buy again,grocery
"For those who love herring you won't find a better product. I remember eating kippers as a child and loving them,  grocery stores have a limited selection and higher prices. These are much better than I remembered. Absolutely fantastic and good for you. Inexpensive source of omega-3 and the fish are renewable!!! I am so glad I found them here..",grocery
This is the best tasting and best price on a stevia product that I have found.,grocery
"Giving the other 17 bags of these to the local food shelf just seems too cruel, better to throw them away.  I don't know what good the 'popping' does except make them sort of hot. They're too salty, have a hideous flavor, taste nothing like pork rinds. They don't even taste as good as _bad_ pork rinds. They're also loaded with chemicals I want to avoid (probably part of the source of the hideous flavor).",flavor
"These graham crackers  are everything you'd want and expect of an all natural graham cracker.  They taste great with and fit right in with our family who go through a box a graham crackers on any given week.  These weren't quite as ""tough"" as our usual brand of grahams with a few more broken crackers and they definitely don't stay fresh up as on the counter if you forget to seal up the zip lock.  I think both of these are a result of the lack of random binders and preservatives from other brands and I don't think they really detract from the product at all.  They are great crackers and worth the space in the pantry!",carbohydrates_meal
"This is a great product that is very easy to make. It never clumps, which is a great plus when it comes to dry sauce mixes. I personally favor the Knorr white sauces (e.g. the Alfredo or Garlic Herb), which is the only reason why I'm not giving this 5 stars. Overall, it's very enjoyable, nice to have around when you don't want to make sauce from scratch, and I would definitely purchase again.",carbohydrates_meal
"I am very disappointed that this Happy Hips product is made in China now. If it wasn't for me going into a pet food store that doesn't carry products not made in the USA I would be still feeding this product to my dog. I am really concerned on finding a new product due to my Bichon's allergies, she can only have Lamb. She now sits at the cabinet and cries for her treat. I think I may need to make my own lamb jerkey in my dehydrator. More work but worth it. With no regulations in China who knows what is swept from the floors and put in the product. As we know the packaging is misleading what is misleading in the ingredents. I have been to China it is scary. We take so much for granted in the USA.  dp",dog
traverse bay cherries are awesome tasty . the last shipment we received may have been the freshest yet . we've been eating these cherries about 6 months and they seem to reduce pain associated with gout and arthritis . try them in oatmeal or farina .,chocolate_milk_nuts_oil
"I have a picky dog with tummy troubles who has to eat a prescription diet.  She loves the Newman's treats but they are too hard for her since she is missing half her teeth.  Still, occasionally I hear a crunching sound and she is munching down a Newman's.  I was hoping she would knaw on these treats and thought the center would be a little easier to eat.  Here's how the trial went:  Me:  opening the bag ""you want a treat?"" Dog:  tail wagging, ears perked up and looking at me intently Me:  I pull one treat from the bag and hand it to her Dog:  She takes it carefully and sets it on the floor. ""sniff, sniff"".  She looks back up at me.  ""sniff"".  She walks away and lays down in her bed. Me:  I pick up the treat and sniff and don't smell anything.  This doesn't mean much since I'm not a dog.  I pull on the outside ""wrapping"".  It's pretty tough.  I push the middle up a little.  It's hard!  I was expecting a softer middle. I taste the middle.  It's tasteless.  I tried again to tempt her with one of these treats by giving it to her in place of our nightly ""bite of cheese"" ritual.  Once again she just sniffed of it and then ignored it.  The other treats I've tried with her (beggin strips, puperoni, blue bison apple/yogurt biscuits, milk bone) she will either attempt to eat or carry around in her mouth for several minutes looking for a safe place to hide it.  These treats don't even get the honor of being buried.",dog
These are a great snack.  They are filling and healthy for you.  My 3 year old even loves them.,snacks
Great. Love these and happy that can be found on line. would love if you carry the snak size bags because i open a bag i tend to eat all; and the snak bags are better for portion control.,chips
"This is by far the best product on the market. I have purchased this item several times and have never been disappointed. One time my Lab got to the package before me and he enjoyed it as well, but seemed to prefer the cherry the most. Hawaiian Shaved Ice Syrup is awsome. Its number one at my house for the kids and sometimes my dog.",dog
I can get this at my local grocery store for $2.69 per can ($32.28 for 12).,grocery
"The problem with this peanut butter is the use of ""evaporated cane juice"" which is a coy way of saying ""raw sugar"". Accent--on the SUGAR. The sugar is gritty and overpowers the peanut taste and the maple. It wasn't very maple-y. It was gritty, sweet and pretty much not great. Maybe the ""cane juice"" crystallized to the low moisture content of peanut butter. Anyway, it was a loser.  I had heard much hype about this peanut butter, started by someone who has a peanut butter sandwich restaurant in New York. I happen to like PBJ and celery with pb--a tablespoon of peanut butter is a fairly good snack even if you are watching your food intake but this peanut butter is too sugary for my tastes. I gave it two stars--if you are making a confection or cookies, it could be very good, but as eat-alone peanut butter, I found it way too sweet and gritty for my tastes.",snacks
"Went to italy this past summer and again in september. So I became addicted to expresso, and ordered about 150 worth of pods when i got back.. and i really really enjoyed this one. My father and grandfather also like it (born and raised in italy). Will be ordering again.",dog
Using Keurig cups is so great but also expensive.  It is a luxury I will have to give up after retirement but the ease of trying so many different coffees is really great and I have enjoyed the coffee and the makers immensely.,coffee
"They used to carry a large jar of this at a local store, but I never saw it again after a few years ago and was deeply saddened. It is delicious with brie on a cracker (though I found out I am allergic to dairy so no more for me!) but it can also be used as a glaze, eaten on french bread, toast or in spoonfuls from the jar! I love this stuff. I only wish it came in a big tub that would last you the rest of your life.",grocery
I drink 32 oz of water while I work out and these add a nice taste to the water and mix up very easy and taste nice.,baby_meal
"This was my first time eating Pad Thai favored anything. These were the very thin noodles if I remember correctly. It's a unique taste compared to most ramen, I mean fried noodles, I have purchased in the last month. Definitely worth a try if you are planning on tasting some different Asian dishes.",chocolate_milk_nuts_oil
"I was having trouble locating apple chips locally and was happy to find these at a good price Amazon.  I love the chicken salad a chain restaurant sells that have apple chips on top and wanted to try to replicate the recipe at home. These work well and taste great.  The only issue I have is that they really aren't the healthy option I thought.  They contain oil and sugar, bringing the calorie content to 375 per bag.  It is better to eat an apple, but these are a mighty tasty snack.",chips
"I was skeptical when i first purchased this because i got it pretty cheap and i'm used to buying pretty pricey stuff at the store.  But it's actually pretty good! I will definately keep on purchasing this, saves me quite a bit of money. Also, stays very fresh when kept in the freezer",grocery
"Great taste and convenience for quick addition of onions to recipes that include a lot of liquid at the beginning of the cooking cycle - soups, rice, etc.",carbohydrates_meal
This stuff tasted like pipe tobacco smells. My Son didn't like it either and I ended up throwing it out.,chocolate_milk_nuts_oil
"I add this to my kids milk for added protein and calcium.  It clumps together so you have to mix it up in a blender, but it tastes great and is worth the price to avoid hormones in non-organic milk.  It is hard to find around here, and I'm glad Amazon carries it.  They offer it cheaper than special ordering it from the health food store.  I add it to homemade icing and ice cream too!",grocery
This product is easy to make and has a great taste.  I just wish it was gluten free.  A simple change in the soy sauce used would make it that way just like the General Tsao's Chicken by the same company.,healthy food
Great cheese. Wonderful flavor. Made my spaghetti & meatballs better than it's ever been & made the lasagna even better. Fast delivery.,flavor
This is oil is quite a good value compared to the grocery store prices.  We always keep a can in the refrigerator.,grocery
"The Simply Bars are the best tasting gluten free, dairy & soy free bars that I have tried to date.  You won't be disappointed",healthy food
Received my order of Honey Pepper Jerky a couple days ago.  The jerky is sweet and the pepper is very good without being overwhelming. I generally prefer jerky that is very dry and chewy but I really enjoyed the taste and texture of this product.  I would not hesitate to order again or recommend to others.,dog
"The service and delivery from Amazon was great.  However, the product itself is not worth buying.  No matter what I try, coffee leaks out around the Kcup when brewing....it makes a mess!  Wanted the cups to use my favorite coffee (Tim Hortons), but guess I'll just have to get used to other brands!",coffee
"This tea will be a staple in my cabinet.  I heard about it by word of mouth, and the reviews weren't exaggerating-- it's great!  I love the smell.",tea
"I decided to give these a try.  The lids are VERY difficult to put on and I often ended up bending the cup while trying to affix the lid.  They do not seal perfectly and I often found unexpected puddles, but they do the job.  Since I have a Keurig permanant filter I thought of just buying the paper filters to save on cleanup.  For almost $11 from this vendor, you can get 50 (fifty) paper filters.....I would just assume use paper towels.  That works out to be just under 25 cents for a small piece of paper....DisposaKups, please re-evaluate your pricing!",carbohydrates_meal
"I have enjoyed many PR's up to 30-40 dollars a pound and have a very good sense of quality. This is about an 18 month as stated. It is on the mild side which is quite special in itself. It has a fresh wonderful buttery taste of a fresh PR. There is individual merit for the various ages up to 36 months. I personally do not like the 36 months variety.  This is a bargain and to be well appreciated.  Pay the next day during the hot months.  Mt second order 2 weeks later was not fresh, dried out not the young freshness and tenderness of a 18 month - did not taste good. Why!?  We really like these cheese. The third shipment was perfect.",chocolate_milk_nuts_oil
I work from home and drink aobut 5-6 cups off K-Cup coffee a day. This is good tasting coffee and the lowest price K-Cup on the market!,coffee
"I love this stuff! I could drink it all day long! Nice and smooth going down and extremely refreshing! The amount you get for the price is just perfect. I have caught flack because it is ""expensive"" but this is the best Coconut Water on the market.",grocery
90 percent of this candy and these brands are still sold in stores today!You could pay 30 dollars at the grocery store and probably get 4 times as much candy for the money.,grocery
